	time	x	y	theta	v	omega
498	39.74	-0.046	2.177	1.3432	0.120	-0.047
499	39.81	-0.045	2.185	1.3400	0.101	-0.050
500	39.89	-0.043	2.193	1.3359	0.081	-0.044
501	39.96	-0.041	2.198	1.3328	0.078	-0.049
502	40.03	-0.040	2.204	1.3295	0.085	-0.049
503	40.09	-0.039	2.209	1.3261	0.095	-0.052
504	40.16	-0.037	2.216	1.3225	0.106	-0.050
505	40.25	-0.035	2.224	1.3184	0.117	-0.047
506	40.34	-0.032	2.235	1.3140	0.130	-0.044
507	40.41	-0.030	2.243	1.3110	0.140	-0.047
508	40.48	-0.027	2.253	1.3077	0.152	-0.046
509	40.56	-0.024	2.265	1.3040	0.160	-0.050
510	40.63	-0.021	2.275	1.3005	0.170	-0.043
511	40.70	-0.018	2.287	1.2976	0.173	-0.049
512	40.77	-0.015	2.298	1.2942	0.165	-0.033
513	40.84	-0.012	2.309	1.2919	0.161	-0.048
514	40.92	-0.008	2.322	1.2880	0.158	-0.057
515	40.99	-0.005	2.332	1.2841	0.143	-0.049
516	41.06	-0.002	2.342	1.2807	0.128	-0.048
517	41.13	0.000	2.350	1.2774	0.124	-0.056
518	41.20	0.003	2.359	1.2735	0.111	-0.049
519	41.28	0.005	2.367	1.2696	0.097	-0.063
520	41.35	0.007	2.374	1.2652	0.098	-0.075
521	41.41	0.009	2.380	1.2600	0.109	-0.075
522	41.50	0.012	2.389	1.2538	0.118	-0.074
523	41.58	0.015	2.397	1.2480	0.129	-0.074
524	41.65	0.018	2.406	1.2428	0.145	-0.075
525	41.72	0.021	2.415	1.2377	0.150	-0.073
526	41.79	0.025	2.426	1.2324	0.161	-0.076
527	41.86	0.028	2.436	1.2271	0.170	-0.078
528	41.93	0.032	2.447	1.2217	0.182	-0.068
529	42.00	0.037	2.459	1.2171	0.190	-0.075
530	42.07	0.041	2.472	1.2119	0.196	-0.088
531	42.14	0.046	2.485	1.2056	0.197	-0.109
532	42.21	0.051	2.497	1.1981	0.197	-0.122
533	42.27	0.056	2.510	1.1896	0.188	-0.132
534	42.36	0.062	2.524	1.1788	0.182	-0.147
535	42.42	0.066	2.536	1.1687	0.163	-0.142
536	42.50	0.071	2.547	1.1579	0.141	-0.145
537	42.57	0.075	2.556	1.1478	0.132	-0.175
538	42.65	0.080	2.566	1.1336	0.128	-0.186
539	42.72	0.083	2.574	1.1207	0.125	-0.214
540	42.79	0.087	2.582	1.1060	0.134	-0.233
541	42.86	0.091	2.590	1.0897	0.143	-0.228
542	42.93	0.096	2.599	1.0739	0.154	-0.236
543	43.01	0.102	2.610	1.0543	0.166	-0.225
544	43.08	0.108	2.620	1.0387	0.177	-0.230
545	43.15	0.114	2.631	1.0228	0.183	-0.222
546	43.24	0.123	2.645	1.0020	0.195	-0.231
547	43.31	0.130	2.657	0.9858	0.191	-0.239
548	43.38	0.137	2.668	0.9693	0.184	-0.247
549	43.47	0.146	2.680	0.9489	0.178	-0.252
550	43.54	0.153	2.690	0.9315	0.165	-0.268
551	43.60	0.160	2.700	0.9129	0.150	-0.282
552	43.67	0.166	2.708	0.8936	0.139	-0.284
553	43.75	0.173	2.716	0.8728	0.124	-0.284
554	43.82	0.178	2.722	0.8531	0.104	-0.285
555	43.89	0.183	2.728	0.8333	0.084	-0.271
556	43.96	0.187	2.732	0.8136	0.073	-0.266
557	44.03	0.191	2.736	0.7953	0.076	-0.260
558	44.10	0.194	2.740	0.7774	0.084	-0.257
559	44.16	0.198	2.744	0.7597	0.096	-0.259
560	44.25	0.204	2.749	0.7383	0.105	-0.254
561	44.32	0.209	2.754	0.7209	0.108	-0.255
562	44.38	0.215	2.759	0.7033	0.091	-0.246
563	44.45	0.220	2.763	0.6864	0.095	-0.242
564	44.52	0.225	2.767	0.6698	0.102	-0.233
565	44.59	0.230	2.771	0.6536	0.113	-0.231
566	44.66	0.236	2.776	0.6378	0.123	-0.233
567	44.73	0.243	2.781	0.6217	0.130	-0.233
568	44.80	0.251	2.787	0.6053	0.142	-0.239
569	44.87	0.259	2.792	0.5888	0.151	-0.235
570	44.95	0.269	2.799	0.5696	0.158	-0.230
571	45.02	0.278	2.805	0.5536	0.151	-0.216
572	45.09	0.287	2.810	0.5386	0.141	-0.207
573	45.16	0.296	2.815	0.5244	0.134	-0.204
574	45.23	0.304	2.820	0.5104	0.123	-0.213
575	45.31	0.312	2.825	0.4930	0.112	-0.212
576	45.38	0.319	2.829	0.4783	0.113	-0.209
577	45.45	0.326	2.832	0.4638	0.117	-0.214
578	45.52	0.334	2.836	0.4482	0.125	-0.210
579	45.59	0.342	2.840	0.4336	0.131	-0.202
580	45.66	0.350	2.844	0.4196	0.142	-0.203
581	45.73	0.359	2.848	0.4057	0.154	-0.204
582	45.81	0.370	2.853	0.3890	0.164	-0.201
583	45.88	0.381	2.857	0.3751	0.171	-0.200
584	45.95	0.392	2.861	0.3614	0.183	-0.202
585	46.02	0.404	2.866	0.3473	0.167	-0.204
586	46.09	0.415	2.870	0.3329	0.164	-0.209
587	46.17	0.427	2.874	0.3157	0.169	-0.207
588	46.24	0.439	2.878	0.3014	0.156	-0.211
589	46.31	0.449	2.881	0.2868	0.145	-0.200
590	46.38	0.458	2.884	0.2730	0.143	-0.199
591	46.45	0.468	2.886	0.2589	0.130	-0.199
592	46.52	0.477	2.889	0.2452	0.114	-0.187
593	46.59	0.485	2.891	0.2320	0.107	-0.173
594	46.66	0.492	2.892	0.2195	0.099	-0.154
595	46.73	0.499	2.894	0.2089	0.104	-0.154
596	46.80	0.506	2.895	0.1981	0.113	-0.156
597	46.87	0.514	2.897	0.1873	0.121	-0.146
598	46.95	0.523	2.899	0.1754	0.135	-0.149
599	47.04	0.535	2.901	0.1620	0.145	-0.155
600	47.12	0.547	2.903	0.1493	0.160	-0.156
601	47.19	0.558	2.905	0.1385	0.167	-0.155
602	47.26	0.569	2.906	0.1278	0.177	-0.148
603	47.33	0.582	2.908	0.1175	0.186	-0.147
604	47.41	0.596	2.909	0.1064	0.190	-0.143
605	47.51	0.614	2.911	0.0922	0.177	-0.146
606	47.57	0.627	2.912	0.0822	0.158	-0.138
607	47.67	0.641	2.914	0.0695	0.151	-0.130
608	47.74	0.651	2.914	0.0606	0.133	-0.135
609	47.80	0.661	2.915	0.0513	0.113	-0.134
610	47.89	0.670	2.915	0.0401	0.098	-0.157
611	47.96	0.677	2.916	0.0292	0.086	-0.187
612	48.03	0.683	2.916	0.0163	0.078	-0.208
613	48.09	0.688	2.916	0.0020	0.080	-0.198
614	48.16	0.694	2.916	-0.0116	0.088	-0.200
615	48.25	0.701	2.916	-0.0281	0.100	-0.206
616	48.32	0.708	2.916	-0.0423	0.111	-0.210
617	48.38	0.716	2.915	-0.0568	0.120	-0.201
618	48.47	0.725	2.915	-0.0732	0.134	-0.197
619	48.54	0.735	2.914	-0.0870	0.142	-0.194
620	48.60	0.744	2.913	-0.1004	0.150	-0.214
621	48.67	0.755	2.912	-0.1152	0.153	-0.223
622	48.78	0.770	2.910	-0.1384	0.136	-0.224
623	48.85	0.780	2.909	-0.1539	0.122	-0.215
624	48.92	0.788	2.908	-0.1688	0.114	-0.207
625	48.99	0.796	2.907	-0.1831	0.106	-0.200
626	49.06	0.803	2.905	-0.1977	0.088	-0.182
627	49.13	0.809	2.904	-0.2102	0.079	-0.185
628	49.20	0.815	2.903	-0.2231	0.072	-0.184
629	49.27	0.820	2.902	-0.2366	0.061	-0.195
630	49.34	0.824	2.901	-0.2500	0.057	-0.182
631	49.41	0.828	2.900	-0.2625	0.061	-0.183
632	49.48	0.832	2.899	-0.2752	0.064	-0.197
633	49.56	0.837	2.897	-0.2914	0.072	-0.204
634	49.63	0.842	2.896	-0.3054	0.084	-0.208
635	49.70	0.847	2.894	-0.3198	0.095	-0.213
636	49.77	0.854	2.892	-0.3346	0.101	-0.199
637	49.84	0.860	2.890	-0.3485	0.116	-0.208
638	49.92	0.869	2.886	-0.3655	0.124	-0.207
639	49.99	0.877	2.883	-0.3799	0.133	-0.202
640	50.06	0.886	2.880	-0.3938	0.143	-0.203
641	50.13	0.895	2.876	-0.4079	0.154	-0.211
642	50.20	0.905	2.872	-0.4230	0.162	-0.198
643	50.27	0.915	2.867	-0.4368	0.153	-0.195
644	50.34	0.925	2.863	-0.4502	0.141	-0.189
645	50.42	0.935	2.858	-0.4656	0.131	-0.182
646	50.51	0.946	2.852	-0.4828	0.116	-0.179
647	50.58	0.953	2.848	-0.4952	0.105	-0.204
648	50.65	0.960	2.845	-0.5094	0.101	-0.210
649	50.74	0.968	2.840	-0.5288	0.085	-0.218
650	50.81	0.973	2.837	-0.5437	0.084	-0.217
651	50.88	0.978	2.834	-0.5586	0.090	-0.223
652	50.95	0.983	2.831	-0.5743	0.092	-0.198
653	51.02	0.989	2.828	-0.5883	0.104	-0.207
654	51.09	0.995	2.824	-0.6026	0.112	-0.196
655	51.16	1.001	2.819	-0.6161	0.124	-0.204
656	51.23	1.008	2.814	-0.6303	0.132	-0.195
657	51.30	1.015	2.809	-0.6439	0.138	-0.199
658	51.40	1.027	2.800	-0.6645	0.149	-0.215
659	51.47	1.035	2.794	-0.6794	0.147	-0.218
660	51.54	1.043	2.787	-0.6944	0.147	-0.223
661	51.63	1.053	2.779	-0.7153	0.140	-0.223
662	51.70	1.061	2.772	-0.7307	0.129	-0.213
663	51.77	1.067	2.766	-0.7454	0.117	-0.202
664	51.86	1.075	2.759	-0.7630	0.104	-0.198
665	51.93	1.080	2.754	-0.7767	0.100	-0.190
666	52.01	1.086	2.749	-0.7924	0.103	-0.179
667	52.08	1.091	2.744	-0.8048	0.114	-0.176
668	52.15	1.096	2.738	-0.8170	0.125	-0.183
669	52.22	1.102	2.732	-0.8296	0.134	-0.177
670	52.29	1.108	2.725	-0.8418	0.145	-0.183
671	52.36	1.115	2.717	-0.8545	0.154	-0.178
672	52.43	1.122	2.709	-0.8669	0.161	-0.181
673	52.50	1.129	2.701	-0.8795	0.172	-0.171
674	52.57	1.137	2.691	-0.8914	0.182	-0.178
675	52.64	1.145	2.682	-0.9039	0.182	-0.184
676	52.70	1.153	2.672	-0.9165	0.176	-0.162
677	52.78	1.160	2.662	-0.9279	0.158	-0.158
678	52.86	1.168	2.652	-0.9409	0.151	-0.164
679	52.93	1.174	2.643	-0.9521	0.145	-0.151
680	53.00	1.180	2.635	-0.9628	0.128	-0.152
681	53.06	1.185	2.628	-0.9732	0.111	-0.148
682	53.13	1.189	2.621	-0.9834	0.098	-0.146
683	53.22	1.194	2.615	-0.9953	0.082	-0.144
684	53.31	1.198	2.608	-1.0095	0.069	-0.137
685	53.38	1.201	2.604	-1.0189	0.061	-0.132
686	53.48	1.204	2.599	-1.0311	0.056	-0.134
687	53.54	1.206	2.596	-1.0404	0.042	-0.140
688	53.61	1.207	2.593	-1.0499	0.045	-0.152
689	53.68	1.209	2.591	-1.0603	0.047	-0.155
690	53.75	1.210	2.588	-1.0710	0.051	-0.144
691	53.86	1.213	2.583	-1.0862	0.059	-0.153
692	53.92	1.215	2.579	-1.0968	0.057	-0.140
693	53.99	1.217	2.576	-1.1064	0.056	-0.132
694	54.06	1.218	2.572	-1.1157	0.054	-0.122
695	54.13	1.220	2.569	-1.1241	0.049	-0.114
696	54.21	1.222	2.566	-1.1334	0.048	-0.101
697	54.28	1.223	2.563	-1.1403	0.048	-0.087
698	54.35	1.224	2.560	-1.1463	0.044	-0.077
699	54.43	1.226	2.556	-1.1526	0.042	-0.062
700	54.50	1.227	2.554	-1.1569	0.040	-0.061
701	54.57	1.228	2.551	-1.1611	0.036	-0.051
702	54.66	1.230	2.548	-1.1657	0.035	-0.040
703	54.73	1.230	2.546	-1.1684	0.032	-0.036
704	54.80	1.231	2.544	-1.1710	0.030	-0.029
705	54.87	1.232	2.542	-1.1729	0.028	-0.015
706	54.94	1.233	2.540	-1.1740	0.029	-0.015
707	55.01	1.234	2.538	-1.1750	0.028	-0.011
708	55.09	1.235	2.536	-1.1759	0.027	-0.005
709	55.18	1.236	2.534	-1.1763	0.026	-0.001
710	55.25	1.236	2.532	-1.1764	0.026	0.003
711	55.32	1.237	2.531	-1.1762	0.025	0.004
712	55.41	1.238	2.528	-1.1759	0.020	0.006
713	55.48	1.238	2.527	-1.1755	0.022	0.006
714	55.55	1.239	2.526	-1.1751	0.022	0.005
715	55.62	1.239	2.524	-1.1747	0.019	0.009
716	55.70	1.240	2.523	-1.1740	0.012	0.010
717	55.77	1.240	2.522	-1.1733	0.006	0.009
718	55.84	1.241	2.522	-1.1727	-0.001	-0.001
719	55.92	1.240	2.522	-1.1728	-0.005	-0.003
720	55.99	1.240	2.522	-1.1730	-0.007	0.001
721	56.06	1.240	2.523	-1.1730	-0.015	0.002
722	56.13	1.240	2.524	-1.1728	-0.018	-0.007
723	56.19	1.239	2.525	-1.1733	-0.019	-0.005
724	56.26	1.239	2.526	-1.1737	-0.020	-0.003
725	56.33	1.238	2.527	-1.1739	-0.016	-0.006
726	56.40	1.238	2.528	-1.1743	-0.015	-0.007
727	56.47	1.237	2.529	-1.1748	-0.013	-0.008
728	56.54	1.237	2.530	-1.1754	-0.010	-0.003
729	56.61	1.237	2.531	-1.1756	-0.009	-0.005
730	56.68	1.237	2.531	-1.1760	-0.008	-0.005
731	56.75	1.236	2.532	-1.1764	-0.014	-0.008
732	56.82	1.236	2.533	-1.1769	-0.020	-0.010
733	56.89	1.235	2.534	-1.1776	-0.025	-0.017
734	56.98	1.235	2.536	-1.1792	-0.033	-0.017
735	57.05	1.234	2.538	-1.1804	-0.037	-0.020
736	57.12	1.233	2.541	-1.1818	-0.039	-0.021
737	57.19	1.232	2.543	-1.1832	-0.042	-0.018
738	57.26	1.231	2.546	-1.1845	-0.042	-0.020
739	57.34	1.229	2.549	-1.1861	-0.042	-0.018
740	57.41	1.228	2.552	-1.1873	-0.042	-0.015
741	57.48	1.227	2.554	-1.1884	-0.041	-0.011
742	57.56	1.226	2.558	-1.1893	-0.044	-0.009
743	57.63	1.225	2.560	-1.1899	-0.054	-0.007
744	57.71	1.223	2.564	-1.1905	-0.065	-0.010
745	57.78	1.222	2.568	-1.1912	-0.075	-0.010
746	57.85	1.220	2.573	-1.1919	-0.084	-0.012
747	57.92	1.217	2.579	-1.1927	-0.095	-0.015
748	58.00	1.215	2.586	-1.1939	-0.106	-0.012
749	58.09	1.211	2.595	-1.1950	-0.111	-0.013
750	58.16	1.208	2.602	-1.1959	-0.121	-0.005
751	58.23	1.205	2.610	-1.1962	-0.123	-0.002
752	58.30	1.202	2.618	-1.1964	-0.124	-0.012
753	58.37	1.199	2.626	-1.1972	-0.125	-0.035
754	58.45	1.195	2.635	-1.2001	-0.136	-0.032
755	58.52	1.192	2.644	-1.2024	-0.138	-0.028
756	58.59	1.188	2.653	-1.2043	-0.140	-0.020
757	58.67	1.184	2.663	-1.2058	-0.128	-0.027
758	58.77	1.180	2.675	-1.2085	-0.121	-0.025
759	58.84	1.177	2.683	-1.2102	-0.112	-0.029
760	58.93	1.173	2.693	-1.2129	-0.100	-0.028
761	59.01	1.170	2.701	-1.2153	-0.090	-0.027
762	59.08	1.168	2.707	-1.2172	-0.079	-0.028
763	59.15	1.166	2.712	-1.2191	-0.071	-0.032
764	59.22	1.164	2.716	-1.2213	-0.065	-0.032
765	59.29	1.163	2.721	-1.2236	-0.053	-0.030
766	59.36	1.162	2.724	-1.2257	-0.048	-0.029
767	59.43	1.160	2.727	-1.2277	-0.041	-0.028
768	59.51	1.159	2.731	-1.2300	-0.030	-0.040
769	59.58	1.159	2.732	-1.2327	-0.018	-0.045
770	59.65	1.158	2.734	-1.2358	-0.013	-0.054
771	59.72	1.158	2.734	-1.2395	-0.001	-0.043
772	59.79	1.158	2.735	-1.2425	0.004	-0.051
773	59.87	1.158	2.734	-1.2467	0.008	-0.050
774	59.94	1.158	2.734	-1.2501	0.014	-0.049
775	60.01	1.158	2.733	-1.2535	0.011	-0.045
776	60.09	1.159	2.732	-1.2572	0.009	-0.046
777	60.16	1.159	2.731	-1.2603	0.009	-0.040
778	60.23	1.159	2.731	-1.2633	0.006	-0.040
779	60.30	1.159	2.730	-1.2660	0.005	-0.038
780	60.37	1.159	2.730	-1.2686	0.005	-0.032
781	60.44	1.159	2.730	-1.2708	0.003	-0.030
782	60.51	1.159	2.729	-1.2729	0.002	-0.029
783	60.60	1.160	2.729	-1.2756	0.001	-0.028
784	60.69	1.160	2.729	-1.2778	-0.000	-0.029
785	60.75	1.160	2.729	-1.2798	-0.001	-0.034
786	60.82	1.160	2.729	-1.2822	0.005	-0.033
787	60.89	1.160	2.729	-1.2844	0.012	-0.037
788	60.96	1.160	2.728	-1.2870	0.020	-0.040
789	61.04	1.160	2.727	-1.2903	0.031	-0.041
790	61.11	1.161	2.725	-1.2931	0.041	-0.047
791	61.18	1.162	2.722	-1.2963	0.049	-0.054
792	61.26	1.163	2.718	-1.3008	0.057	-0.067
793	61.33	1.164	2.714	-1.3054	0.058	-0.079
794	61.40	1.165	2.710	-1.3109	0.054	-0.080
795	61.47	1.166	2.707	-1.3164	0.054	-0.105
796	61.54	1.167	2.703	-1.3236	0.053	-0.113
797	61.62	1.168	2.699	-1.3328	0.045	-0.107
798	61.71	1.169	2.695	-1.3427	0.039	-0.134
799	61.79	1.169	2.692	-1.3524	0.029	-0.121
800	61.86	1.170	2.690	-1.3607	0.025	-0.120
801	61.95	1.170	2.688	-1.3721	0.023	-0.125
802	62.02	1.171	2.686	-1.3807	0.023	-0.124
803	62.09	1.171	2.685	-1.3893	0.031	-0.123
804	62.17	1.171	2.682	-1.3993	0.043	-0.120
805	62.24	1.172	2.679	-1.4076	0.052	-0.110
806	62.31	1.173	2.676	-1.4152	0.064	-0.118
807	62.38	1.173	2.671	-1.4233	0.072	-0.117
808	62.45	1.174	2.666	-1.4315	0.081	-0.117
809	62.54	1.175	2.659	-1.4422	0.093	-0.120
810	62.61	1.176	2.653	-1.4506	0.106	-0.120
811	62.68	1.177	2.645	-1.4589	0.115	-0.112
812	62.75	1.178	2.637	-1.4667	0.125	-0.110
813	62.81	1.179	2.629	-1.4742	0.135	-0.118
814	62.91	1.180	2.616	-1.4853	0.135	-0.123
815	62.98	1.181	2.607	-1.4939	0.139	-0.140
816	63.06	1.181	2.596	-1.5054	0.126	-0.136
817	63.13	1.182	2.587	-1.5147	0.116	-0.135
818	63.20	1.182	2.579	-1.5242	0.109	-0.139
819	63.27	1.183	2.571	-1.5343	0.092	-0.138
820	63.34	1.183	2.565	-1.5437	0.076	-0.138
821	63.41	1.183	2.559	-1.5533	0.072	-0.137
822	63.48	1.183	2.554	-1.5627	0.059	-0.131
823	63.56	1.183	2.550	-1.5734	0.064	-0.132
824	63.63	1.183	2.545	-1.5826	0.073	-0.127
825	63.70	1.183	2.540	-1.5914	0.084	-0.131
826	63.78	1.183	2.533	-1.6021	0.096	-0.138
827	63.85	1.183	2.527	-1.6116	0.104	-0.138
828	63.92	1.183	2.519	-1.6213	0.115	-0.137
829	63.99	1.182	2.511	-1.6308	0.125	-0.134
830	64.06	1.182	2.503	-1.6400	0.135	-0.122
831	64.14	1.181	2.492	-1.6501	0.147	-0.135
832	64.21	1.180	2.481	-1.6595	0.151	-0.117
833	64.28	1.179	2.471	-1.6677	0.150	-0.124
834	64.35	1.178	2.461	-1.6762	0.159	-0.134
835	64.42	1.177	2.449	-1.6857	0.147	-0.130
836	64.49	1.176	2.439	-1.6947	0.135	-0.125
837	64.56	1.175	2.430	-1.7034	0.130	-0.132
838	64.63	1.173	2.421	-1.7131	0.115	-0.127
839	64.70	1.172	2.413	-1.7218	0.115	-0.117
840	64.77	1.171	2.405	-1.7299	0.123	-0.118
841	64.84	1.170	2.396	-1.7381	0.132	-0.119
842	64.91	1.168	2.387	-1.7463	0.146	-0.124
843	64.98	1.166	2.377	-1.7549	0.153	-0.122
844	65.06	1.164	2.365	-1.7650	0.165	-0.116
845	65.13	1.162	2.354	-1.7729	0.176	-0.121
846	65.20	1.159	2.342	-1.7813	0.183	-0.115
847	65.28	1.156	2.327	-1.7908	0.194	-0.123
848	65.37	1.152	2.310	-1.8022	0.204	-0.113
849	65.44	1.149	2.296	-1.8100	0.197	-0.117
850	65.51	1.146	2.283	-1.8180	0.193	-0.119
851	65.59	1.142	2.267	-1.8278	0.182	-0.114
852	65.66	1.139	2.255	-1.8358	0.186	-0.102
853	65.73	1.135	2.243	-1.8428	0.188	-0.103
854	65.80	1.132	2.230	-1.8501	0.199	-0.099
855	65.87	1.128	2.217	-1.8570	0.212	-0.106
856	65.94	1.124	2.203	-1.8643	0.218	-0.098
857	66.01	1.120	2.188	-1.8710	0.230	-0.102
858	66.09	1.114	2.170	-1.8795	0.239	-0.099
859	66.16	1.109	2.154	-1.8863	0.252	-0.100
860	66.23	1.104	2.138	-1.8933	0.258	-0.095
861	66.32	1.096	2.115	-1.9020	0.264	-0.100
862	66.40	1.089	2.095	-1.9103	0.246	-0.090
863	66.48	1.083	2.077	-1.9172	0.231	-0.072
864	66.55	1.077	2.062	-1.9221	0.224	-0.069
865	66.62	1.072	2.047	-1.9268	0.203	-0.062
866	66.70	1.066	2.032	-1.9319	0.182	-0.064
867	66.77	1.062	2.020	-1.9363	0.164	-0.051
868	66.84	1.058	2.009	-1.9399	0.162	-0.037
869	66.91	1.054	1.999	-1.9424	0.159	-0.032
870	66.98	1.050	1.989	-1.9446	0.164	-0.033
871	67.06	1.045	1.976	-1.9474	0.175	-0.033
872	67.13	1.040	1.965	-1.9497	0.190	-0.037
873	67.21	1.035	1.951	-1.9526	0.200	-0.038
874	67.28	1.030	1.938	-1.9552	0.209	-0.034
875	67.36	1.023	1.923	-1.9580	0.214	-0.033
876	67.43	1.018	1.909	-1.9603	0.209	-0.025
877	67.50	1.012	1.895	-1.9620	0.197	-0.018
878	67.57	1.007	1.883	-1.9633	0.184	-0.018
879	67.64	1.002	1.871	-1.9645	0.168	-0.007
880	67.70	0.998	1.860	-1.9650	0.152	-0.004
881	67.77	0.994	1.851	-1.9652	0.138	-0.004
882	67.84	0.990	1.842	-1.9655	0.121	-0.002
883	67.91	0.987	1.834	-1.9657	0.102	-0.002
884	67.98	0.984	1.827	-1.9658	0.087	0.016
885	68.05	0.982	1.822	-1.9647	0.074	0.016
886	68.12	0.980	1.817	-1.9637	0.077	0.014
887	68.19	0.978	1.812	-1.9627	0.084	0.018
888	68.26	0.975	1.807	-1.9614	0.094	0.018
889	68.34	0.972	1.800	-1.9599	0.106	0.026
890	68.43	0.969	1.791	-1.9576	0.118	0.024
891	68.50	0.966	1.783	-1.9559	0.130	0.023
892	68.57	0.962	1.775	-1.9543	0.139	0.020
893	68.64	0.959	1.766	-1.9529	0.144	0.031
894	68.71	0.955	1.757	-1.9508	0.145	0.044
895	68.78	0.951	1.747	-1.9477	0.141	0.056
896	68.85	0.948	1.738	-1.9439	0.134	0.066
897	68.92	0.944	1.730	-1.9393	0.125	0.071
898	69.01	0.940	1.719	-1.9329	0.110	0.089
899	69.08	0.937	1.711	-1.9261	0.098	0.078
900	69.15	0.935	1.705	-1.9207	0.094	0.076
901	69.22	0.933	1.699	-1.9155	0.097	0.090
902	69.29	0.930	1.692	-1.9088	0.106	0.091
903	69.36	0.928	1.685	-1.9026	0.115	0.092
904	69.43	0.925	1.678	-1.8963	0.126	0.093
905	69.51	0.922	1.669	-1.8893	0.134	0.089
906	69.58	0.919	1.660	-1.8833	0.148	0.095
907	69.64	0.916	1.651	-1.8767	0.154	0.093
908	69.71	0.913	1.640	-1.8703	0.163	0.091
909	69.78	0.910	1.630	-1.8640	0.174	0.096
910	69.85	0.906	1.618	-1.8574	0.184	0.093
911	69.93	0.902	1.604	-1.8497	0.190	0.095
912	70.02	0.897	1.587	-1.8411	0.183	0.099
913	70.11	0.893	1.573	-1.8330	0.174	0.103
914	70.18	0.890	1.561	-1.8260	0.170	0.100
915	70.25	0.887	1.550	-1.8190	0.152	0.100
916	70.31	0.885	1.539	-1.8121	0.137	0.081
917	70.38	0.882	1.530	-1.8065	0.127	0.073
918	70.47	0.880	1.520	-1.8004	0.112	0.083
919	70.54	0.878	1.512	-1.7948	0.116	0.085
920	70.60	0.876	1.505	-1.7889	0.128	0.089
921	70.67	0.874	1.496	-1.7828	0.135	0.087
922	70.74	0.872	1.487	-1.7767	0.145	0.103
923	70.83	0.870	1.475	-1.7681	0.161	0.088
924	70.90	0.868	1.464	-1.7619	0.169	0.090
925	70.97	0.865	1.451	-1.7550	0.179	0.086
926	71.04	0.863	1.439	-1.7490	0.187	0.085
927	71.14	0.860	1.422	-1.7411	0.196	0.083
928	71.21	0.858	1.408	-1.7353	0.195	0.076
929	71.27	0.855	1.395	-1.7301	0.185	0.084
930	71.36	0.853	1.380	-1.7232	0.180	0.092
931	71.43	0.851	1.368	-1.7169	0.183	0.093
932	71.50	0.849	1.355	-1.7104	0.189	0.095
933	71.57	0.847	1.342	-1.7038	0.201	0.093
934	71.63	0.846	1.328	-1.6973	0.209	0.099
935	71.72	0.843	1.311	-1.6891	0.220	0.094
936	71.79	0.842	1.296	-1.6826	0.234	0.098
937	71.86	0.840	1.280	-1.6758	0.241	0.090
938	71.93	0.838	1.262	-1.6692	0.251	0.093
939	72.00	0.836	1.245	-1.6629	0.250	0.094
940	72.07	0.835	1.228	-1.6563	0.228	0.096
941	72.14	0.833	1.212	-1.6497	0.218	0.092
942	72.21	0.832	1.197	-1.6433	0.206	0.096
943	72.27	0.831	1.183	-1.6367	0.189	0.092
944	72.36	0.830	1.168	-1.6292	0.166	0.095
945	72.43	0.829	1.156	-1.6226	0.146	0.089
946	72.50	0.829	1.146	-1.6164	0.131	0.078
947	72.59	0.828	1.134	-1.6093	0.116	0.082
948	72.67	0.828	1.125	-1.6026	0.101	0.068
949	72.74	0.828	1.118	-1.5978	0.106	0.065
950	72.81	0.828	1.110	-1.5934	0.109	0.063
951	72.89	0.827	1.101	-1.5882	0.120	0.065
952	72.96	0.827	1.093	-1.5837	0.131	0.066
953	73.03	0.827	1.084	-1.5791	0.140	0.073
954	73.10	0.827	1.074	-1.5740	0.151	0.070
955	73.17	0.827	1.063	-1.5690	0.162	0.069
956	73.24	0.827	1.052	-1.5642	0.171	0.060
957	73.31	0.827	1.040	-1.5601	0.178	0.067
958	73.38	0.827	1.027	-1.5552	0.187	0.052
959	73.45	0.827	1.014	-1.5516	0.174	0.059
960	73.52	0.828	1.002	-1.5475	0.172	0.075
961	73.59	0.828	0.990	-1.5423	0.154	0.068
962	73.66	0.828	0.980	-1.5376	0.147	0.076
963	73.73	0.829	0.970	-1.5324	0.143	0.074
964	73.81	0.829	0.958	-1.5263	0.127	0.079
965	73.88	0.829	0.949	-1.5208	0.109	0.075
966	73.95	0.830	0.941	-1.5156	0.109	0.066
967	74.02	0.830	0.934	-1.5110	0.119	0.065
968	74.09	0.831	0.926	-1.5065	0.128	0.069
969	74.17	0.831	0.915	-1.5008	0.139	0.067
970	74.24	0.832	0.906	-1.4962	0.150	0.074
971	74.31	0.833	0.895	-1.4911	0.159	0.073
972	74.38	0.834	0.884	-1.4861	0.169	0.068
973	74.45	0.835	0.873	-1.4814	0.180	0.067
974	74.53	0.836	0.858	-1.4758	0.188	0.064
975	74.60	0.837	0.845	-1.4713	0.200	0.071
976	74.67	0.839	0.831	-1.4664	0.204	0.070
977	74.74	0.840	0.816	-1.4613	0.200	0.063
978	74.81	0.842	0.802	-1.4569	0.193	0.057
979	74.88	0.843	0.789	-1.4529	0.176	0.058
980	74.95	0.845	0.777	-1.4489	0.166	0.034
981	75.02	0.846	0.765	-1.4466	0.152	0.015
982	75.09	0.847	0.755	-1.4455	0.140	0.043
983	75.16	0.849	0.745	-1.4426	0.124	0.044
984	75.23	0.850	0.737	-1.4396	0.107	0.027
