	time	x	y	theta	v	omega
0	3.14	0.000	0.000	1.5708	0.000	-0.000
1	3.21	0.000	0.000	1.5708	-0.000	0.000
2	3.28	-0.000	-0.000	1.5708	0.000	0.000
3	3.35	-0.000	-0.000	1.5708	0.000	0.000
4	3.42	-0.000	-0.000	1.5708	0.000	-0.000
5	3.48	-0.000	0.000	1.5708	0.000	0.000
6	3.58	-0.000	0.000	1.5708	0.000	-0.000
7	3.65	-0.000	0.000	1.5708	0.003	-0.003
8	3.72	-0.000	0.000	1.5706	0.007	0.014
9	3.79	0.000	0.001	1.5715	0.001	0.003
10	3.85	0.000	0.001	1.5718	0.001	-0.000
11	3.92	-0.000	0.001	1.5718	0.001	-0.000
12	4.00	-0.000	0.001	1.5717	0.000	-0.001
13	4.07	-0.000	0.001	1.5716	0.000	0.001
14	4.13	-0.000	0.001	1.5717	0.001	0.002
15	4.21	-0.000	0.001	1.5719	0.001	0.002
16	4.28	-0.000	0.001	1.5720	0.001	0.003
17	4.35	-0.000	0.001	1.5722	0.001	0.003
18	4.42	-0.000	0.001	1.5724	0.001	0.003
19	4.49	-0.000	0.001	1.5726	0.001	0.005
20	4.56	-0.000	0.001	1.5729	0.002	0.005
21	4.63	-0.000	0.001	1.5733	0.004	0.005
22	4.70	-0.000	0.002	1.5736	0.008	0.007
23	4.79	-0.000	0.002	1.5743	0.014	0.009
24	4.86	-0.000	0.003	1.5749	0.022	0.011
25	4.93	-0.000	0.005	1.5757	0.032	0.020
26	5.00	-0.000	0.007	1.5772	0.047	0.027
27	5.08	-0.000	0.011	1.5791	0.056	0.017
28	5.15	-0.000	0.015	1.5803	0.065	0.021
29	5.22	-0.000	0.019	1.5818	0.071	0.031
30	5.29	-0.000	0.024	1.5840	0.075	0.007
31	5.38	-0.000	0.031	1.5847	0.080	-0.009
32	5.45	-0.000	0.036	1.5840	0.079	-0.015
33	5.52	-0.000	0.042	1.5829	0.086	-0.018
34	5.59	-0.000	0.048	1.5817	0.093	-0.037
35	5.69	-0.001	0.057	1.5782	0.095	0.006
36	5.76	-0.001	0.064	1.5786	0.104	0.005
37	5.84	-0.001	0.073	1.5789	0.107	0.028
38	5.92	-0.001	0.081	1.5810	0.111	0.015
39	5.99	-0.001	0.089	1.5820	0.130	-0.001
40	6.06	-0.001	0.098	1.5820	0.141	0.037
41	6.13	-0.001	0.108	1.5846	0.137	-0.013
42	6.20	-0.001	0.118	1.5837	0.134	0.031
43	6.27	-0.001	0.127	1.5859	0.138	0.002
44	6.36	-0.002	0.139	1.5861	0.134	0.009
45	6.43	-0.002	0.149	1.5867	0.129	-0.010
46	6.51	-0.002	0.160	1.5859	0.114	-0.001
47	6.59	-0.002	0.168	1.5858	0.114	-0.041
48	6.67	-0.002	0.177	1.5823	0.103	-0.042
49	6.74	-0.002	0.185	1.5793	0.098	-0.054
50	6.82	-0.002	0.192	1.5755	0.074	-0.076
51	6.89	-0.002	0.197	1.5701	0.077	-0.051
52	6.96	-0.002	0.203	1.5665	0.077	-0.090
53	7.03	-0.002	0.208	1.5601	0.066	-0.088
54	7.10	-0.002	0.213	1.5538	0.059	-0.121
55	7.19	-0.002	0.218	1.5436	0.052	-0.127
56	7.26	-0.002	0.222	1.5346	0.051	-0.126
57	7.33	-0.002	0.225	1.5257	0.053	-0.143
58	7.42	-0.002	0.230	1.5124	0.045	-0.104
59	7.49	-0.001	0.233	1.5049	0.045	-0.103
60	7.58	-0.001	0.237	1.4962	0.045	-0.104
61	7.65	-0.001	0.240	1.4888	0.040	-0.096
62	7.73	-0.001	0.244	1.4807	0.042	-0.098
63	7.80	-0.000	0.247	1.4738	0.039	-0.095
64	7.87	-0.000	0.249	1.4670	0.039	-0.096
65	7.95	0.000	0.252	1.4602	0.034	-0.070
66	8.03	0.000	0.255	1.4543	0.032	-0.048
67	8.14	0.001	0.258	1.4491	0.034	-0.033
68	8.21	0.001	0.261	1.4468	0.025	-0.023
69	8.28	0.001	0.263	1.4451	0.009	0.002
70	8.35	0.001	0.263	1.4453	0.001	0.005
71	8.44	0.001	0.263	1.4457	0.002	0.007
72	8.51	0.001	0.263	1.4462	0.001	0.005
73	8.59	0.001	0.264	1.4467	0.001	0.004
74	8.66	0.001	0.264	1.4469	0.008	0.014
75	8.75	0.002	0.264	1.4481	0.012	0.025
76	8.82	0.002	0.265	1.4499	0.014	0.046
77	8.89	0.002	0.266	1.4532	0.017	0.058
78	8.96	0.002	0.267	1.4574	0.021	0.070
79	9.04	0.002	0.269	1.4632	0.020	0.054
80	9.12	0.002	0.271	1.4671	0.022	0.027
81	9.19	0.002	0.272	1.4690	0.027	-0.002
82	9.29	0.003	0.275	1.4688	0.040	-0.020
83	9.37	0.003	0.278	1.4673	0.041	-0.025
84	9.44	0.003	0.281	1.4656	0.051	-0.016
85	9.51	0.004	0.284	1.4645	0.055	-0.022
86	9.59	0.004	0.289	1.4626	0.045	0.008
87	9.66	0.005	0.292	1.4632	0.028	-0.013
88	9.75	0.005	0.294	1.4621	0.020	-0.003
89	9.86	0.005	0.297	1.4618	0.008	0.000
90	9.93	0.005	0.297	1.4618	0.006	0.006
91	10.00	0.005	0.297	1.4623	0.010	-0.001
92	10.07	0.005	0.298	1.4622	0.016	-0.000
93	10.15	0.005	0.299	1.4622	0.022	0.001
94	10.23	0.006	0.301	1.4623	0.029	0.000
95	10.31	0.006	0.304	1.4623	0.042	-0.007
96	10.38	0.006	0.306	1.4619	0.051	0.009
97	10.47	0.007	0.311	1.4626	0.050	0.016
98	10.54	0.007	0.314	1.4638	0.037	0.022
99	10.62	0.007	0.317	1.4657	0.038	0.026
100	10.69	0.008	0.320	1.4675	0.047	0.034
101	10.77	0.008	0.323	1.4700	0.062	0.023
102	10.84	0.008	0.328	1.4716	0.064	0.025
103	10.91	0.009	0.332	1.4734	0.061	0.024
104	10.98	0.009	0.337	1.4751	0.062	0.025
105	11.05	0.010	0.341	1.4769	0.079	0.034
106	11.12	0.010	0.347	1.4794	0.084	0.016
107	11.19	0.011	0.353	1.4805	0.074	0.020
108	11.28	0.011	0.359	1.4822	0.058	0.022
109	11.35	0.012	0.363	1.4838	0.047	-0.000
110	11.42	0.012	0.366	1.4838	0.057	-0.019
111	11.49	0.012	0.370	1.4824	0.062	0.001
112	11.58	0.013	0.376	1.4825	0.062	0.002
113	11.65	0.013	0.380	1.4826	0.055	0.000
114	11.72	0.014	0.384	1.4826	0.071	0.009
115	11.79	0.014	0.389	1.4832	0.079	0.004
116	11.87	0.015	0.396	1.4836	0.072	0.023
117	11.95	0.015	0.401	1.4852	0.066	0.018
118	12.03	0.015	0.406	1.4867	0.070	0.009
119	12.14	0.016	0.414	1.4877	0.073	0.010
120	12.21	0.017	0.419	1.4884	0.059	0.010
121	12.29	0.017	0.424	1.4893	0.052	0.010
122	12.37	0.017	0.428	1.4900	0.054	0.002
123	12.45	0.018	0.432	1.4902	0.057	0.006
124	12.52	0.018	0.436	1.4906	0.044	0.010
125	12.59	0.018	0.439	1.4914	0.037	-0.002
126	12.66	0.018	0.442	1.4912	0.028	0.013
127	12.75	0.019	0.444	1.4923	0.020	0.001
128	12.84	0.019	0.446	1.4924	0.013	0.004
129	12.91	0.019	0.447	1.4927	0.015	-0.001
130	13.00	0.019	0.449	1.4926	0.019	0.006
131	13.07	0.019	0.450	1.4930	0.015	-0.001
132	13.15	0.019	0.451	1.4929	0.008	0.000
133	13.23	0.019	0.452	1.4929	0.009	-0.003
134	13.30	0.019	0.452	1.4927	0.011	-0.005
135	13.37	0.019	0.453	1.4923	0.008	-0.011
136	13.45	0.019	0.454	1.4913	0.002	-0.012
137	13.52	0.019	0.454	1.4905	0.000	-0.001
138	13.61	0.019	0.454	1.4904	0.000	0.001
139	13.68	0.019	0.454	1.4904	0.001	-0.001
140	13.75	0.019	0.454	1.4904	0.002	-0.003
141	13.82	0.019	0.454	1.4901	0.004	-0.001
142	13.90	0.019	0.454	1.4901	0.003	0.000
143	13.97	0.019	0.455	1.4901	0.000	0.000
144	14.05	0.019	0.455	1.4901	-0.000	0.000
145	14.14	0.019	0.455	1.4901	-0.001	0.001
146	14.21	0.019	0.455	1.4902	-0.001	-0.001
147	14.28	0.019	0.455	1.4901	-0.001	0.000
148	14.35	0.019	0.454	1.4901	0.000	0.000
149	14.44	0.019	0.454	1.4901	0.001	-0.001
150	14.51	0.019	0.455	1.4900	0.000	0.000
151	14.59	0.019	0.455	1.4900	0.000	-0.001
152	14.66	0.019	0.455	1.4900	0.001	0.001
153	14.75	0.019	0.455	1.4900	0.000	-0.000
154	14.82	0.019	0.455	1.4900	-0.000	0.000
155	14.89	0.019	0.455	1.4901	0.000	-0.000
156	14.96	0.019	0.455	1.4900	0.000	0.001
157	15.06	0.019	0.455	1.4901	-0.001	-0.000
158	15.13	0.019	0.455	1.4901	0.000	0.001
159	15.20	0.019	0.455	1.4901	0.000	-0.001
160	15.28	0.019	0.455	1.4900	0.000	-0.000
161	15.35	0.019	0.455	1.4900	0.000	0.000
162	15.42	0.019	0.455	1.4900	-0.000	0.000
163	15.49	0.019	0.455	1.4900	-0.001	-0.001
164	15.56	0.019	0.455	1.4900	0.000	0.000
165	15.63	0.019	0.455	1.4900	0.001	-0.001
166	15.72	0.019	0.455	1.4898	0.005	-0.004
167	15.79	0.019	0.455	1.4895	0.008	-0.006
168	15.86	0.019	0.456	1.4891	0.008	-0.019
169	15.93	0.020	0.456	1.4878	0.005	-0.011
170	16.01	0.020	0.457	1.4868	0.002	-0.009
171	16.09	0.020	0.457	1.4862	0.001	-0.001
172	16.17	0.020	0.457	1.4861	0.001	-0.000
173	16.28	0.020	0.457	1.4861	-0.000	-0.000
174	16.35	0.020	0.457	1.4861	0.000	0.000
175	16.42	0.020	0.457	1.4861	-0.000	-0.001
176	16.49	0.020	0.457	1.4860	-0.000	0.000
177	16.58	0.020	0.457	1.4860	0.001	0.002
178	16.65	0.020	0.457	1.4862	0.001	-0.002
179	16.73	0.020	0.457	1.4860	0.002	0.002
180	16.80	0.020	0.457	1.4861	0.001	0.000
181	16.89	0.020	0.457	1.4861	-0.000	0.000
182	16.96	0.020	0.457	1.4861	-0.000	-0.000
183	17.03	0.020	0.457	1.4861	0.000	0.000
184	17.10	0.020	0.457	1.4861	-0.000	-0.000
185	17.19	0.020	0.457	1.4861	-0.000	0.000
186	17.26	0.020	0.457	1.4861	-0.000	-0.000
187	17.34	0.020	0.457	1.4861	-0.000	0.001
188	17.41	0.020	0.457	1.4861	-0.000	0.000
189	17.50	0.020	0.457	1.4861	0.000	-0.000
190	17.61	0.020	0.457	1.4861	0.000	0.000
191	17.68	0.020	0.457	1.4861	0.001	0.000
192	17.75	0.020	0.457	1.4862	0.000	-0.000
193	17.82	0.020	0.457	1.4861	0.000	0.000
194	17.90	0.020	0.457	1.4861	-0.000	0.000
195	17.98	0.020	0.457	1.4861	0.000	0.000
196	18.06	0.020	0.457	1.4861	0.000	0.001
197	18.14	0.020	0.457	1.4862	0.000	-0.000
198	18.21	0.020	0.457	1.4862	0.000	0.000
199	18.28	0.020	0.457	1.4862	0.000	-0.000
200	18.35	0.020	0.457	1.4862	0.000	0.000
201	18.42	0.020	0.457	1.4862	0.000	0.000
202	18.51	0.020	0.457	1.4862	0.000	0.000
203	18.58	0.020	0.457	1.4862	0.000	0.000
204	18.65	0.020	0.457	1.4862	0.000	0.000
205	18.73	0.020	0.457	1.4862	0.000	0.000
206	18.81	0.020	0.457	1.4862	0.000	0.000
207	18.88	0.020	0.457	1.4862	0.000	0.000
208	18.97	0.020	0.457	1.4862	0.000	-0.000
209	19.06	0.020	0.457	1.4862	-0.000	0.000
210	19.14	0.020	0.457	1.4862	-0.000	-0.000
211	19.21	0.020	0.457	1.4862	0.000	0.000
212	19.28	0.020	0.457	1.4862	-0.000	-0.000
213	19.37	0.020	0.457	1.4862	-0.000	-0.000
214	19.44	0.020	0.457	1.4861	-0.000	-0.000
215	19.53	0.020	0.457	1.4861	-0.000	-0.000
216	19.60	0.020	0.457	1.4861	0.000	0.000
217	19.69	0.020	0.457	1.4861	-0.000	-0.000
218	19.76	0.020	0.457	1.4861	-0.000	-0.000
219	19.84	0.020	0.457	1.4861	-0.001	0.000
220	19.91	0.020	0.457	1.4861	0.000	0.001
221	19.98	0.020	0.457	1.4861	-0.000	-0.000
222	20.06	0.020	0.457	1.4861	0.000	0.000
223	20.14	0.020	0.457	1.4861	0.000	0.000
224	20.25	0.020	0.457	1.4861	-0.000	-0.000
225	20.32	0.020	0.457	1.4861	0.000	0.000
226	20.39	0.020	0.457	1.4861	0.000	0.000
227	20.46	0.020	0.457	1.4861	-0.000	-0.000
228	20.53	0.020	0.457	1.4861	-0.000	-0.000
229	20.61	0.020	0.457	1.4861	-0.000	0.000
230	20.68	0.020	0.457	1.4861	0.000	0.000
231	20.75	0.020	0.457	1.4861	0.000	0.000
232	20.82	0.020	0.457	1.4861	-0.000	-0.000
233	20.90	0.020	0.457	1.4861	-0.000	0.001
234	20.98	0.020	0.457	1.4861	-0.000	0.000
235	21.05	0.020	0.457	1.4861	0.000	-0.000
236	21.12	0.020	0.457	1.4861	0.000	0.000
237	21.20	0.020	0.457	1.4861	-0.000	0.000
238	21.27	0.020	0.457	1.4861	-0.000	0.000
239	21.36	0.020	0.457	1.4862	0.000	0.000
240	21.45	0.020	0.457	1.4862	0.000	0.000
241	21.52	0.020	0.457	1.4862	0.000	0.000
242	21.60	0.020	0.457	1.4862	-0.000	0.000
243	21.67	0.020	0.457	1.4862	-0.000	-0.000
244	21.74	0.020	0.457	1.4862	-0.000	0.000
245	21.81	0.020	0.457	1.4862	0.000	-0.000
246	21.88	0.020	0.457	1.4862	0.000	0.000
247	21.97	0.020	0.457	1.4862	0.000	0.000
248	22.04	0.020	0.457	1.4862	0.000	0.000
249	22.12	0.020	0.457	1.4862	0.000	0.000
250	22.19	0.020	0.457	1.4862	0.000	0.000
251	22.28	0.020	0.457	1.4862	-0.000	-0.000
252	22.35	0.020	0.457	1.4862	-0.003	-0.011
253	22.42	0.020	0.457	1.4853	-0.006	-0.010
254	22.49	0.020	0.456	1.4846	-0.004	-0.009
255	22.58	0.020	0.456	1.4838	-0.003	-0.011
256	22.65	0.020	0.456	1.4831	-0.005	-0.017
257	22.72	0.019	0.455	1.4818	-0.008	-0.025
258	22.79	0.019	0.455	1.4801	-0.012	-0.034
259	22.87	0.019	0.454	1.4772	-0.013	-0.031
260	22.94	0.019	0.453	1.4750	-0.016	-0.034
261	23.01	0.019	0.452	1.4726	-0.026	-0.014
262	23.09	0.019	0.450	1.4716	-0.029	0.004
263	23.17	0.019	0.448	1.4720	-0.020	-0.007
264	23.24	0.019	0.446	1.4715	-0.021	-0.017
265	23.31	0.018	0.445	1.4703	-0.026	-0.019
266	23.38	0.018	0.443	1.4689	-0.026	-0.017
267	23.47	0.018	0.441	1.4675	-0.022	-0.020
268	23.54	0.018	0.439	1.4660	-0.023	-0.023
269	23.62	0.018	0.437	1.4641	-0.039	-0.008
270	23.69	0.017	0.434	1.4636	-0.039	-0.002
271	23.76	0.017	0.432	1.4634	-0.032	0.000
272	23.84	0.017	0.429	1.4635	-0.025	-0.005
273	23.92	0.017	0.427	1.4630	-0.030	-0.006
274	23.99	0.016	0.425	1.4626	-0.026	-0.003
275	24.06	0.016	0.423	1.4623	-0.019	0.001
276	24.13	0.016	0.422	1.4624	-0.020	0.008
277	24.22	0.016	0.420	1.4630	-0.024	0.010
278	24.29	0.016	0.419	1.4637	-0.028	0.016
279	24.37	0.015	0.416	1.4651	-0.023	0.004
280	24.44	0.015	0.415	1.4654	-0.016	-0.014
281	24.51	0.015	0.413	1.4644	-0.017	-0.025
282	24.59	0.015	0.412	1.4626	-0.012	-0.021
283	24.67	0.015	0.411	1.4608	-0.002	-0.006
284	24.76	0.015	0.411	1.4603	-0.001	0.001
285	24.83	0.015	0.411	1.4604	-0.005	0.008
286	24.91	0.015	0.411	1.4610	-0.006	0.006
287	24.98	0.015	0.410	1.4614	-0.009	0.009
288	25.06	0.015	0.409	1.4621	-0.019	0.008
289	25.17	0.014	0.407	1.4629	-0.031	0.020
290	25.24	0.014	0.405	1.4644	-0.036	0.020
291	25.33	0.014	0.402	1.4661	-0.041	0.026
292	25.40	0.014	0.399	1.4679	-0.049	0.018
293	25.48	0.013	0.395	1.4695	-0.051	0.016
294	25.55	0.013	0.391	1.4707	-0.048	0.009
295	25.64	0.012	0.387	1.4714	-0.052	-0.000
296	25.71	0.012	0.384	1.4714	-0.062	0.016
297	25.78	0.012	0.379	1.4726	-0.070	0.008
298	25.85	0.011	0.374	1.4731	-0.066	0.009
299	25.94	0.011	0.369	1.4738	-0.057	0.010
300	26.01	0.010	0.365	1.4746	-0.056	0.032
301	26.09	0.010	0.360	1.4773	-0.047	0.033
302	26.16	0.009	0.357	1.4796	-0.033	0.023
303	26.25	0.009	0.354	1.4816	-0.026	0.009
304	26.32	0.009	0.352	1.4822	-0.032	-0.009
305	26.40	0.009	0.349	1.4815	-0.037	-0.028
306	26.47	0.008	0.347	1.4795	-0.040	-0.042
307	26.55	0.008	0.344	1.4765	-0.043	-0.052
308	26.62	0.008	0.341	1.4728	-0.042	-0.040
309	26.70	0.008	0.337	1.4695	-0.041	-0.039
310	26.77	0.007	0.334	1.4666	-0.040	-0.035
311	26.85	0.007	0.332	1.4642	-0.037	-0.026
312	26.92	0.007	0.329	1.4624	-0.034	-0.014
313	26.99	0.006	0.327	1.4614	-0.039	-0.023
314	27.06	0.006	0.324	1.4597	-0.039	-0.019
315	27.13	0.006	0.321	1.4584	-0.035	-0.009
316	27.20	0.006	0.318	1.4578	-0.034	-0.001
317	27.29	0.005	0.315	1.4576	-0.031	0.011
318	27.37	0.005	0.313	1.4584	-0.030	0.022
319	27.45	0.005	0.311	1.4603	-0.023	0.026
320	27.52	0.004	0.309	1.4622	-0.023	0.029
321	27.59	0.004	0.307	1.4642	-0.032	0.011
322	27.66	0.004	0.305	1.4650	-0.033	0.012
323	27.75	0.004	0.302	1.4661	-0.029	0.001
324	27.82	0.004	0.300	1.4661	-0.037	-0.006
325	27.90	0.003	0.297	1.4656	-0.044	-0.009
326	27.97	0.003	0.294	1.4650	-0.040	-0.016
327	28.05	0.003	0.291	1.4639	-0.046	-0.012
328	28.12	0.002	0.288	1.4631	-0.050	-0.014
329	28.19	0.002	0.284	1.4620	-0.040	0.006
330	28.26	0.002	0.281	1.4624	-0.029	0.006
331	28.33	0.001	0.279	1.4629	-0.024	0.023
332	28.40	0.001	0.278	1.4645	-0.016	0.027
333	28.48	0.001	0.277	1.4665	-0.009	0.028
334	28.56	0.001	0.276	1.4689	-0.008	0.022
335	28.63	0.001	0.275	1.4705	-0.008	0.007
336	28.72	0.001	0.275	1.4711	-0.005	0.005
337	28.82	0.001	0.274	1.4717	-0.008	-0.002
338	28.90	0.001	0.274	1.4715	-0.016	0.003
339	28.97	0.001	0.272	1.4717	-0.020	0.002
340	29.04	0.000	0.271	1.4719	-0.026	-0.002
341	29.11	0.000	0.269	1.4717	-0.038	-0.005
342	29.18	-0.000	0.266	1.4714	-0.062	0.006
343	29.26	-0.001	0.261	1.4719	-0.068	0.003
344	29.34	-0.001	0.256	1.4721	-0.074	0.001
345	29.42	-0.002	0.250	1.4722	-0.088	0.010
346	29.49	-0.002	0.244	1.4729	-0.083	0.021
347	29.58	-0.003	0.237	1.4747	-0.063	-0.002
348	29.65	-0.003	0.232	1.4746	-0.062	0.001
349	29.73	-0.004	0.227	1.4746	-0.058	0.017
350	29.80	-0.004	0.223	1.4758	-0.044	0.006
351	29.90	-0.005	0.219	1.4764	-0.048	0.001
352	29.98	-0.005	0.215	1.4765	-0.045	0.001
353	30.09	-0.006	0.210	1.4766	-0.048	0.005
354	30.16	-0.006	0.207	1.4770	-0.042	0.006
355	30.23	-0.006	0.204	1.4774	-0.035	0.007
356	30.30	-0.006	0.201	1.4779	-0.033	0.002
357	30.39	-0.007	0.198	1.4781	-0.030	0.002
358	30.46	-0.007	0.196	1.4782	-0.024	-0.002
359	30.55	-0.007	0.194	1.4781	-0.024	-0.001
360	30.64	-0.007	0.192	1.4780	-0.022	0.004
361	30.71	-0.007	0.190	1.4783	-0.019	0.000
362	30.79	-0.007	0.189	1.4783	-0.020	0.003
363	30.87	-0.008	0.188	1.4785	-0.020	0.005
364	30.94	-0.008	0.186	1.4788	-0.024	0.006
365	31.01	-0.008	0.184	1.4792	-0.026	0.007
366	31.09	-0.008	0.182	1.4798	-0.024	0.004
367	31.16	-0.008	0.181	1.4801	-0.022	0.002
368	31.23	-0.008	0.179	1.4803	-0.025	0.004
369	31.31	-0.009	0.177	1.4805	-0.024	0.000
370	31.38	-0.009	0.175	1.4806	-0.018	-0.000
371	31.45	-0.009	0.174	1.4805	-0.014	0.006
372	31.52	-0.009	0.173	1.4810	-0.008	0.004
373	31.59	-0.009	0.173	1.4813	0.000	0.000
374	31.66	-0.009	0.173	1.4813	0.001	0.002
375	31.73	-0.009	0.173	1.4814	0.000	0.000
376	31.80	-0.009	0.173	1.4814	-0.000	0.000
377	31.89	-0.009	0.173	1.4815	-0.000	0.000
378	31.96	-0.009	0.173	1.4815	-0.000	0.001
379	32.05	-0.009	0.173	1.4815	0.000	0.000
380	32.12	-0.009	0.173	1.4816	0.000	-0.000
381	32.19	-0.009	0.173	1.4815	-0.000	0.000
382	32.26	-0.009	0.173	1.4816	-0.001	0.002
383	32.33	-0.009	0.173	1.4817	-0.001	0.004
384	32.40	-0.009	0.172	1.4820	-0.000	0.002
385	32.48	-0.009	0.172	1.4821	0.000	-0.000
386	32.56	-0.009	0.172	1.4821	-0.000	0.001
387	32.63	-0.009	0.172	1.4822	-0.002	0.005
388	32.72	-0.009	0.172	1.4826	0.000	-0.000
389	32.79	-0.009	0.172	1.4826	0.000	-0.000
390	32.87	-0.009	0.172	1.4826	-0.000	0.000
391	32.94	-0.009	0.172	1.4826	-0.000	0.001
392	33.02	-0.009	0.172	1.4826	-0.000	0.001
393	33.09	-0.009	0.172	1.4827	0.000	-0.000
394	33.16	-0.009	0.172	1.4826	0.000	-0.000
395	33.23	-0.009	0.172	1.4826	0.000	-0.000
396	33.30	-0.009	0.172	1.4826	0.000	0.000
397	33.37	-0.009	0.172	1.4826	0.000	0.000
398	33.44	-0.009	0.172	1.4826	0.000	0.000
399	33.53	-0.009	0.172	1.4826	-0.000	-0.000
400	33.60	-0.009	0.172	1.4826	0.000	0.000
401	33.67	-0.009	0.172	1.4826	-0.000	-0.000
402	33.74	-0.009	0.172	1.4826	-0.000	0.000
403	33.83	-0.009	0.172	1.4826	0.000	0.000
404	33.90	-0.009	0.172	1.4826	0.000	-0.000
405	33.98	-0.009	0.172	1.4826	0.000	0.000
406	34.05	-0.009	0.172	1.4826	-0.000	0.000
407	34.14	-0.009	0.172	1.4826	-0.000	0.000
408	34.21	-0.009	0.172	1.4826	0.000	-0.000
409	34.29	-0.009	0.172	1.4826	-0.000	0.000
410	34.39	-0.009	0.172	1.4826	0.000	0.000
411	34.46	-0.009	0.172	1.4826	0.000	-0.000
412	34.53	-0.009	0.172	1.4826	-0.000	0.000
413	34.60	-0.009	0.172	1.4826	0.000	-0.000
414	34.69	-0.009	0.172	1.4826	-0.000	0.000
415	34.76	-0.009	0.172	1.4826	0.000	0.000
416	34.84	-0.009	0.172	1.4826	-0.000	-0.000
417	34.91	-0.009	0.172	1.4826	0.000	0.000
418	35.00	-0.009	0.172	1.4826	0.000	0.000
419	35.09	-0.009	0.172	1.4826	-0.000	0.000
420	35.17	-0.009	0.172	1.4826	0.000	0.000
421	35.24	-0.009	0.172	1.4826	-0.000	-0.000
422	35.31	-0.009	0.172	1.4826	0.000	0.000
423	35.38	-0.009	0.172	1.4826	0.000	0.000
424	35.45	-0.009	0.172	1.4826	0.000	-0.000
425	35.52	-0.009	0.172	1.4826	0.000	0.000
426	35.61	-0.009	0.172	1.4826	-0.000	0.000
427	35.70	-0.009	0.172	1.4826	0.000	0.000
428	35.77	-0.009	0.172	1.4826	0.000	0.000
429	35.86	-0.009	0.172	1.4826	0.000	0.000
430	35.93	-0.009	0.172	1.4826	0.000	-0.000
431	36.01	-0.009	0.172	1.4826	-0.000	0.000
432	36.09	-0.009	0.172	1.4826	0.000	0.000
433	36.17	-0.009	0.172	1.4826	-0.000	0.000
434	36.24	-0.009	0.172	1.4826	0.000	-0.000
435	36.33	-0.009	0.172	1.4826	-0.000	0.000
436	36.40	-0.009	0.172	1.4826	0.000	0.000
437	36.47	-0.009	0.172	1.4826	0.000	-0.000
438	36.54	-0.009	0.172	1.4826	-0.000	-0.000
439	36.62	-0.009	0.172	1.4826	0.000	0.000
440	36.69	-0.009	0.172	1.4826	0.000	0.000
441	36.78	-0.009	0.172	1.4826	-0.000	-0.000
442	36.85	-0.009	0.172	1.4826	0.000	0.000
443	36.94	-0.009	0.172	1.4826	0.000	0.000
444	37.01	-0.009	0.172	1.4826	-0.000	-0.000
445	37.09	-0.009	0.172	1.4826	0.000	0.000
446	37.18	-0.009	0.172	1.4826	0.000	0.000
447	37.26	-0.009	0.172	1.4826	-0.000	0.000
448	37.33	-0.009	0.172	1.4826	0.000	0.000
449	37.40	-0.009	0.172	1.4826	-0.000	-0.000
450	37.47	-0.009	0.172	1.4826	0.000	0.000
451	37.54	-0.009	0.172	1.4826	-0.000	0.000
452	37.61	-0.009	0.172	1.4826	-0.000	-0.000
453	37.68	-0.009	0.172	1.4826	0.000	0.000
454	37.76	-0.009	0.172	1.4826	-0.000	-0.000
455	37.84	-0.009	0.172	1.4826	0.000	0.000
456	37.91	-0.009	0.172	1.4826	-0.000	-0.000
457	38.00	-0.009	0.172	1.4826	0.000	-0.000
458	38.07	-0.009	0.172	1.4826	0.000	0.000
459	38.15	-0.009	0.172	1.4826	0.000	0.000
460	38.23	-0.009	0.172	1.4826	0.000	0.000
461	38.31	-0.009	0.172	1.4826	-0.000	0.000
462	38.38	-0.009	0.172	1.4826	0.000	-0.001
463	38.47	-0.009	0.172	1.4825	0.000	0.000
464	38.58	-0.009	0.172	1.4826	0.000	0.000
465	38.65	-0.009	0.172	1.4826	0.000	-0.000
466	38.73	-0.009	0.172	1.4825	0.000	0.000
467	38.80	-0.009	0.172	1.4826	0.000	0.000
468	38.89	-0.009	0.172	1.4826	0.000	0.000
469	38.96	-0.009	0.172	1.4826	0.000	0.000
470	39.03	-0.009	0.172	1.4826	0.000	0.000
471	39.14	-0.009	0.172	1.4826	0.000	0.000
472	39.21	-0.009	0.172	1.4826	-0.000	-0.000
473	39.29	-0.009	0.172	1.4825	0.000	-0.000
474	39.37	-0.009	0.172	1.4825	-0.000	0.000
475	39.44	-0.009	0.172	1.4825	0.000	0.000
476	39.51	-0.009	0.172	1.4825	0.000	0.000
477	39.58	-0.009	0.172	1.4826	-0.000	-0.000
478	39.66	-0.009	0.172	1.4825	0.000	0.000
479	39.73	-0.009	0.172	1.4825	-0.000	0.000
480	39.80	-0.009	0.172	1.4826	-0.000	-0.000
481	39.87	-0.009	0.172	1.4825	0.000	0.000
482	39.94	-0.009	0.172	1.4825	0.000	0.000
483	40.01	-0.009	0.172	1.4826	0.000	-0.000
484	40.09	-0.009	0.172	1.4825	-0.000	0.000
485	40.18	-0.009	0.172	1.4826	0.000	-0.000
486	40.25	-0.009	0.172	1.4825	-0.000	0.000
487	40.32	-0.009	0.172	1.4825	0.000	-0.000
488	40.40	-0.009	0.172	1.4825	0.000	0.000
489	40.47	-0.009	0.172	1.4825	0.000	0.000
490	40.54	-0.009	0.172	1.4825	0.000	0.000
491	40.62	-0.009	0.172	1.4825	-0.000	-0.000
492	40.69	-0.009	0.172	1.4825	0.000	-0.000
493	40.78	-0.009	0.172	1.4825	0.000	0.000
494	40.85	-0.009	0.172	1.4825	0.000	-0.001
